genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000030847	Bag3	29810	BCL2-associated athanogene 3	-0.842139824835333	-0.842742528493307	2.71447456016834	1.67187612139661e-06	0.000624137754161376	-1.79270713844379
ENSMUSG00000045136	Tubb2b	73710	tubulin, beta 2B class IIB	-1.06502570247617	-1.06538756642505	3.87676245705769	1.90606476796093e-06	0.000693318840981893	-2.09220715317647
ENSMUSG00000047261	Gap43	14432	growth associated protein 43	-0.715327392661549	-0.715426757581586	4.95765038632307	2.12085736663543e-06	0.000752162065077255	-1.64185576381157
ENSMUSG00000034394	Lif	16878	leukemia inhibitory factor	-2.00314053048433	-2.01285679124277	-0.123415406808966	2.43547814389897e-06	0.000842675437789043	-4.00871688363392
ENSMUSG00000049796	Crh	12918	corticotropin releasing hormone	-1.85762248283998	-1.86779084520173	-0.134909912801817	2.63203041337782e-06	0.000888999605813757	-3.62409929296093
ENSMUSG00000022146	Osmr	18414	oncostatin M receptor	-0.979917315708506	-0.980247103372554	3.44432654729356	2.73697976057371e-06	0.000902948718220898	-1.97235236553213
ENSMUSG00000030123	Plxnd1	67784	plexin D1	-0.761043374792374	-0.761396814906452	3.49236333706997	3.95993060137853e-06	0.00127671762525354	-1.69471582095243
ENSMUSG00000029484	Anxa3	11745	annexin A3	-1.04796285944159	-1.04964563847524	1.4793274468243	4.11534309071302e-06	0.00129733904633011	-2.06760824356602
ENSMUSG00000020932	Gfap	14580	glial fibrillary acidic protein	-1.80098734168231	-1.80115219007985	5.32833942459072	4.34431788037679e-06	0.00133974985763098	-3.48458619440656
ENSMUSG00000068699	Flnc	68794	filamin C, gamma	-1.63970743526975	-1.64297813702657	1.10580073818173	4.6426426848393e-06	0.00140128785376873	-3.11602635427941
ENSMUSG00000044716	Dok7	231134	docking protein 7	-0.817447294403198	-0.8183088253138	2.2353987488406	4.95575252159541e-06	0.00146463135981984	-1.76228504392341
ENSMUSG00000031491	Chrna6	11440	cholinergic receptor, nicotinic, alpha polypeptide 6	0.646165955197756	0.646237786803702	6.25066827978203	5.80460420497512e-06	0.00168049214799545	1.56500357763639
ENSMUSG00000001473	Tubb6	67951	tubulin, beta 6 class V	-1.17740191456099	-1.17924160939791	1.55940257188448	7.51470960742119e-06	0.00212488810330651	-2.26169112185024
ENSMUSG00000022912	Pros1	19128	protein S (alpha)	-0.832802682589859	-0.833020039269247	4.08685378462146	7.63917194900834e-06	0.00212488810330651	-1.7811421777263
ENSMUSG00000039899	Fgl2	14190	fibrinogen-like protein 2	-2.17239879022575	-2.1924987794795	-0.821242132265699	8.25717602754009e-06	0.00225262113705161	-4.50772276796425
ENSMUSG00000001025	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	-1.78350911073892	-1.78531280864164	1.98472836615879	8.63704027541876e-06	0.00231179345937907	-3.44262517154456
ENSMUSG00000034683	Ppp1r1c	75276	protein phosphatase 1, regulatory (inhibitor) subunit 1C	1.9317840015847	1.96379350907778	0.271964453245608	9.18000950223134e-06	0.00241162249627137	3.81526694264872
ENSMUSG00000039518	Cdsn	386463	corneodesmosin	-1.38644678348225	-1.3905040329864	0.174163030302324	1.00206702268687e-05	0.00258460414251563	-2.61434000879289
ENSMUSG00000026315	Serpinb8	20725	serine (or cysteine) peptidase inhibitor, clade B, member 8	1.34068672571471	1.34536289275173	0.596779080981716	1.35938852482331e-05	0.00340583873951434	2.53271848010123
ENSMUSG00000043079	Synpo	104027	synaptopodin	-0.71650052446509	-0.716913039267322	2.99062115556771	1.36848165904636e-05	0.00340583873951434	-1.64319138671414
ENSMUSG00000031688	Pou4f2	18997	POU domain, class 4, transcription factor 2	0.857605511645535	0.858704671536695	2.95869540909239	1.48324614711532e-05	0.0036278154901686	1.81202833049535
ENSMUSG00000030500	Slc17a6	140919	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6	-0.573803860008803	-0.573849915769814	6.1842470134322	1.62366334151706e-05	0.00390394714623067	-1.48844288182237
ENSMUSG00000030905	Crym	12971	crystallin, mu	-0.871648184463684	-0.871723662596699	5.47537590141804	1.69107936911183e-05	0.0039982753217034	-1.82975207860084
ENSMUSG00000005087	Cd44	12505	CD44 antigen	-0.883574669911215	-0.883766529648929	4.19088371656334	2.2244673844537e-05	0.00514481434853962	-1.84494098635067
ENSMUSG00000031762	Mt2	17750	metallothionein 2	-1.01752165990017	-1.01777777611597	3.85762897780753	2.24854426624458e-05	0.00514481434853962	-2.02443828047172
ENSMUSG00000036944	Tmem71	213068	transmembrane protein 71	-1.42367479035607	-1.43191429212236	0.126364417687873	2.38658855114019e-05	0.00537399129944042	-2.68267965692209
ENSMUSG00000029826	Zc3hav1	78781	zinc finger CCCH type, antiviral 1	-0.788845295150405	-0.78923743302591	2.93992510888402	2.57763283349327e-05	0.00571348427748993	-1.72769109896934
ENSMUSG00000004040	Stat3	20848	signal transducer and activator of transcription 3	-0.754071151404968	-0.754112363994104	6.21742520362482	2.9026401939983e-05	0.00633490058339382	-1.68654539616246
ENSMUSG00000008393	Carhsp1	52502	calcium regulated heat stable protein 1	-0.617967457777103	-0.618130128175352	4.06889699493599	2.97732586638786e-05	0.00639944617281487	-1.53471147781419
ENSMUSG00000027792	Bche	12038	butyrylcholinesterase	0.982831998347987	0.983578671306085	2.71908785979688	3.86798608871524e-05	0.00818973890365886	1.97634114492857
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	0.759458880355301	0.760240707497537	3.44041565855866	4.06669988506332e-05	0.00848385361316299	1.69285555689394
ENSMUSG00000031565	Fgfr1	14182	fibroblast growth factor receptor 1	-0.488924236693299	-0.4890039287664	4.88200600471528	5.98453377344419e-05	0.0123038545087071	-1.4033980244848
ENSMUSG00000004951	Hspb1	15507	heat shock protein 1	-0.938876890626756	-0.939797419339447	2.12383544924221	6.23915805369784e-05	0.0126440994499654	-1.91703528379725
ENSMUSG00000036437	Npy1r	18166	neuropeptide Y receptor Y1	1.0089303348721	1.01224469693873	0.906573023971675	6.49511778609246e-05	0.0129774282976771	2.01241846860999
ENSMUSG00000046186	Cd109	235505	CD109 antigen	-2.17079432012773	-2.19977831906291	-1.07249034171818	6.99535705432048e-05	0.0135945754268505	-4.50271236318771
ENSMUSG00000028195	Cyr61	16007	cysteine rich protein 61	-1.03738553634119	-1.03901721171974	1.50423816155625	6.99565773410466e-05	0.0135945754268505	-2.05250471526316
ENSMUSG00000022346	Myc	17869	myelocytomatosis oncogene	-1.34652498475616	-1.35217831355913	-0.0833313640704492	7.42024846013096e-05	0.0142248168453267	-2.54298858271159
ENSMUSG00000071637	Cebpd	12609	CCAAT/enhancer binding protein (C/EBP), delta	-1.40132530487476	-1.4018344701271	3.23918224962392	7.54093995736096e-05	0.014263436564683	-2.6414412180312
ENSMUSG00000024907	Gal	14419	galanin	-2.76888416626821	-2.77810248525081	0.546679122296476	7.87990593815613e-05	0.0147084665314056	-6.81580549880143
ENSMUSG00000000682	Cd52	23833	CD52 antigen	-2.06701034115692	-2.08513867223209	-0.642953766707446	8.17757548772498e-05	0.0150016537505858	-4.19017454322702
ENSMUSG00000028270	Gbp2	14469	guanylate binding protein 2	-1.43412329298869	-1.43572252126316	2.01759440040042	8.24847731951001e-05	0.0150016537505858	-2.70217908793544
ENSMUSG00000041548	Hspb8	80888	heat shock protein 8	-0.762059031630106	-0.762486689887025	2.97793866473743	8.68260354529299e-05	0.0154539377658888	-1.69590932039935
ENSMUSG00000056612	Ppp1r14b	18938	protein phosphatase 1, regulatory (inhibitor) subunit 14B	-0.808160058642571	-0.80918943950792	1.93247777636139	8.71503610088188e-05	0.0154539377658888	-1.75097690933974
ENSMUSG00000027712	Anxa5	11747	annexin A5	-0.536238601205496	-0.536308702682158	5.28557985900277	8.98005454939247e-05	0.0155542339222958	-1.45018665325832
ENSMUSG00000018340	Anxa6	11749	annexin A6	-0.525292914101482	-0.525373034776627	5.11855659460943	9.02180880737082e-05	0.0155542339222958	-1.43922576007321
ENSMUSG00000027560	Dok5	76829	docking protein 5	-0.587671278006849	-0.587939727073171	3.30130691508824	9.13565682265591e-05	0.0155542339222958	-1.50281901764682
ENSMUSG00000040690	Col16a1	107581	collagen, type XVI, alpha 1	-1.1073001658526	-1.10936035021587	1.14912817755625	9.21017657883016e-05	0.0155542339222958	-2.15442095267393
ENSMUSG00000032024	Clmp	71566	CXADR-like membrane protein	-0.575114798779081	-0.575341301146716	3.63860699811295	0.000103711615146463	0.0173088584996203	-1.48979600512451
ENSMUSG00000044499	Hs3st5	319415	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	-0.56894234232373	-0.56918540769827	3.66276002395231	0.000106721743971807	0.0175263118211003	-1.48343564677142
ENSMUSG00000025432	Avil	11567	advillin	-0.892199917634933	-0.893232547499111	0.976979381654132	0.000107485487694609	0.0175263118211003	-1.85600412596768
ENSMUSG00000031805	Jak3	16453	Janus kinase 3	-1.25742242198504	-1.25872112636648	1.83459505474944	0.000110373810982149	0.0177562904059483	-2.39068230047531
ENSMUSG00000025789	St8sia2	20450	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	0.506608242209069	0.50672118171024	4.57640869149615	0.000112643202694895	0.0177562904059483	1.42070620398278
ENSMUSG00000028480	Glipr2	384009	GLI pathogenesis-related 2	-1.1523183327942	-1.15520419071225	0.825431106046001	0.000112650933070305	0.0177562904059483	-2.22270784697892
ENSMUSG00000031103	Elf4	56501	E74-like factor 4 (ets domain transcription factor)	-1.47354368153246	-1.48558739288144	-0.870256537986714	0.000115630806563484	0.0180256991418635	-2.77703176895477
ENSMUSG00000028602	Tnfrsf8	21941	tumor necrosis factor receptor superfamily, member 8	-0.787287865331259	-0.787628669542451	3.72707446405607	0.000120436491104061	0.0185255513249736	-1.72582701424745
ENSMUSG00000046718	Bst2	69550	bone marrow stromal cell antigen 2	-1.47198590826852	-1.47600651126346	0.716926977137075	0.000121449053519141	0.0185255513249736	-2.77403484234581
ENSMUSG00000055538	Zcchc24	71918	zinc finger, CCHC domain containing 24	-0.845848703376099	-0.846083074665262	4.00388954654961	0.000125124102958704	0.0188830906869381	-1.79732175671702
ENSMUSG00000031844	Hsd17b2	15486	hydroxysteroid (17-beta) dehydrogenase 2	-1.54576127279827	-1.55499391219097	-0.325043619107037	0.000145871158429406	0.0217824026682058	-2.91958086927721
ENSMUSG00000021990	Spata13	219140	spermatogenesis associated 13	-0.618268325049463	-0.618585710607142	3.26809727952294	0.000151311495213408	0.0223594257405979	-1.53503156805764
ENSMUSG00000022893	Adamts1	11504	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	-0.731123749103123	-0.731226232345854	4.84661236693581	0.000163253885812479	0.0238754600426374	-1.65993154792963
ENSMUSG00000024206	Rfx2	19725	regulatory factor X, 2 (influences HLA class II expression)	-0.830174602658348	-0.830539000049716	3.21308837327487	0.000170328272318998	0.024630970976757	-1.77790052032868
ENSMUSG00000054409	Tmem74	239408	transmembrane protein 74	-0.733927107500855	-0.735206339226469	1.58367910209043	0.000171892438086772	0.024630970976757	-1.66316016307671
ENSMUSG00000022952	Runx1	12394	runt related transcription factor 1	-1.30792197777515	-1.31205487908892	0.461564232299558	0.000183026059808078	0.0259640768443739	-2.4758466820741
ENSMUSG00000039005	Tlr4	21898	toll-like receptor 4	-1.62390871768123	-1.63761625288942	-0.362701090095534	0.000201985895233181	0.0283700189086922	-3.08208941705016
ENSMUSG00000046402	Rbp1	19659	retinol binding protein 1, cellular	-0.800356153037472	-0.800697493183709	3.43474587890184	0.000205716574333665	0.0284954159559393	-1.74153099914623
ENSMUSG00000025283	Sat1	20229	spermidine/spermine N1-acetyl transferase 1	-0.483364633342959	-0.48342842127131	5.12476013270755	0.000207530002832144	0.0284954159559393	-1.3980002641835
ENSMUSG00000024256	Adcyap1	11516	adenylate cyclase activating polypeptide 1	-0.787277043421276	-0.787766491753622	2.71835204890032	0.000208904783548406	0.0284954159559393	-1.72581406856314
ENSMUSG00000018774	Cd68	12514	CD68 antigen	-1.01584683673904	-1.01746490278166	1.22113212453172	0.000227832471941564	0.0307812518758384	-2.02208947581959
ENSMUSG00000020857	Nme2	18103	NME/NM23 nucleoside diphosphate kinase 2	-0.643094387309271	-0.643309040755087	3.76664402316196	0.00031302243380032	0.0416323388437865	-1.56167515337213
ENSMUSG00000030342	Cd9	12527	CD9 antigen	-0.492138626764905	-0.492181108841701	5.62061397637692	0.000314018064026869	0.0416323388437865	-1.40652834497231
ENSMUSG00000029135	Fosl2	14284	fos-like antigen 2	-0.764886650646466	-0.765276805580893	3.07056803803495	0.000317678680580153	0.041727682988056	-1.69923648778583
ENSMUSG00000006445	Epha2	13836	Eph receptor A2	-0.862041473041696	-0.863482932421168	1.40187827950663	0.000333976224162157	0.043465933173985	-1.81760848279516
ENSMUSG00000032318	Isl2	104360	insulin related protein 2 (islet 2)	0.917702939233807	0.92045806396333	1.77306641883492	0.000372290164789847	0.0480118934337161	1.88910506230516
ENSMUSG00000068220	Lgals1	16852	lectin, galactose binding, soluble 1	-0.721342299477301	-0.721715653522705	3.19588108102894	0.000410855047437691	0.0525080153419017	-1.64871530415569
ENSMUSG00000029161	Cgref1	68567	cell growth regulator with EF hand domain 1	-0.641529695438561	-0.642098355823074	2.4576939390214	0.000415301103816591	0.052602334453055	-1.55998233836853
ENSMUSG00000028583	Pdpn	14726	podoplanin	-0.64808468485066	-0.648154959079487	5.35066175791898	0.000419503642636143	0.0526644130481091	-1.56708635770368
ENSMUSG00000031965	Tbx20	57246	T-box 20	0.961889034242571	0.964557114036341	1.37879164817372	0.000433121947264983	0.0538970872272022	1.94785871059942
ENSMUSG00000024883	Rin1	225870	Ras and Rab interactor 1	-1.05263331435427	-1.05508753519273	0.762607754254808	0.000561917440091061	0.0690074808199084	-2.07431258406572
ENSMUSG00000031207	Msn	17698	moesin	-0.556157904493509	-0.556239029919774	4.9226076791536	0.000564279414571365	0.0690074808199084	-1.47034825874968
ENSMUSG00000021453	Gadd45g	23882	growth arrest and DNA-damage-inducible 45 gamma	-0.671312125915807	-0.67174056727188	2.91331843204715	0.000587661346986347	0.070927004741929	-1.59252070086697
ENSMUSG00000032503	Arpp21	74100	cyclic AMP-regulated phosphoprotein, 21	0.561130018428566	0.561751211329699	2.63713720247915	0.000594036649117819	0.070927004741929	1.47542441915391
ENSMUSG00000053113	Socs3	12702	suppressor of cytokine signaling 3	-1.20361489565893	-1.20468855965847	2.11640372696982	0.000594974874121638	0.070927004741929	-2.303160410843
ENSMUSG00000042064	Myo3b	329421	myosin IIIB	1.06263184393042	1.06850205754051	0.436813879156664	0.000669661158172139	0.0791651099152497	2.08873844019209
ENSMUSG00000050663	Trhde	237553	TRH-degrading enzyme	0.551366888098942	0.55154621386318	4.04098011746319	0.000743506775605764	0.0868802219232595	1.46547350806047
ENSMUSG00000021876	Rnase4	58809	ribonuclease, RNase A family 4	-0.866783809089019	-0.867988660403079	1.71815723422067	0.000747172358285469	0.0868802219232595	-1.82359304127953
ENSMUSG00000037638	Zbtb42	382639	zinc finger and BTB domain containing 42	-0.965227146305674	-0.968294726225711	0.564259444123262	0.000766482608918503	0.0884009942286006	-1.95237088999324
ENSMUSG00000055044	Pdlim1	54132	PDZ and LIM domain 1 (elfin)	-1.05443712227357	-1.06012162416235	0.121343208118047	0.000785016838222987	0.0898084586050911	-2.0769077281836
ENSMUSG00000026547	Tagln2	21346	transgelin 2	-0.891237030973885	-0.891703544348367	2.75816637347868	0.000863011655929288	0.0976817555820086	-1.85476580094717
ENSMUSG00000074151	Nlrc5	434341	NLR family, CARD domain containing 5	-1.66472695363335	-1.67270104913869	-0.291609355244869	0.000877964298488909	0.0976817555820086	-3.17053642974621
ENSMUSG00000062380	Tubb3	22152	tubulin, beta 3 class III	-0.463524670466541	-0.463576046966671	6.13127311916119	0.000879737378918767	0.0976817555820086	-1.37890653405489
ENSMUSG00000036594	H2-Aa	14960	histocompatibility 2, class II antigen A, alpha	-1.94810581671617	-1.96307807337027	-0.350532666423839	0.000887472276416054	0.0976817555820086	-3.85867574854392
ENSMUSG00000048440	Cyp4f16	70101	cytochrome P450, family 4, subfamily f, polypeptide 16	-0.506220505377796	-0.506454728277724	3.19027684650505	0.000888266352042796	0.0976817555820086	-1.42032442814763
ENSMUSG00000028036	Ptgfr	19220	prostaglandin F receptor	-1.47826461518953	-1.48562294474631	-0.41038825882194	0.000912713701287575	0.0995981274343503	-2.7861339395637
ENSMUSG00000024338	Psmb8	16913	proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)	-0.953426938247154	-0.955113025533718	1.34563853282078	0.000927272689903577	0.100414430373833	-1.93646702970907
ENSMUSG00000019899	Lama2	16773	laminin, alpha 2	0.989779746029166	0.991612095649289	1.40430943822275	0.000948605206730998	0.101946314111257	1.98588178629736
ENSMUSG00000079465	Col4a3	12828	collagen, type IV, alpha 3	-1.10027374538346	-1.10056162374635	4.94235338332877	0.00100490415738598	0.107184739674267	-2.14395369277606
ENSMUSG00000016918	Sulf1	240725	sulfatase 1	-0.503358318255031	-0.503398747773367	5.83561311243052	0.00108226951251719	0.113750314635044	-1.41750941576099
ENSMUSG00000050174	Nudt6	229228	nudix (nucleoside diphosphate linked moiety X)-type motif 6	-0.962069765011591	-0.962714108366256	2.63459498875814	0.00108249629745742	0.113750314635044	-1.94810274003328
ENSMUSG00000042312	S100a13	20196	S100 calcium binding protein A13	-0.880748214515612	-0.882902128890017	0.938045006462381	0.00113039191561304	0.117909850844754	-1.8413300093536
ENSMUSG00000036887	C1qa	12259	complement component 1, q subcomponent, alpha polypeptide	-0.839320551853999	-0.839950840531102	2.44471836787251	0.00117732983375756	0.121909496508648	-1.78920730268312
ENSMUSG00000036815	Dpp10	269109	dipeptidylpeptidase 10	0.521850982405423	0.522065400936888	4.12039115874127	0.00121461698987669	0.12419924517835	1.43579619795855
ENSMUSG00000031765	Mt1	17748	metallothionein 1	-0.596822777676196	-0.59690158610521	4.94051361814018	0.00121695298743766	0.12419924517835	-1.51238220309738
ENSMUSG00000030263	Lrmp	16970	lymphoid-restricted membrane protein	-1.26113940670692	-1.27320498076624	-0.624088102184365	0.00122969419399767	0.124603155971793	-2.39684963754975
ENSMUSG00000027978	Prss12	19142	protease, serine 12 neurotrypsin (motopsin)	-1.2519958752429	-1.25827364582286	-0.644979280582139	0.00125392823357905	0.126157630649308	-2.38170688926836
ENSMUSG00000021186	Fbln5	23876	fibulin 5	-1.11546673042312	-1.11746757414107	1.40196189932578	0.00127208530624335	0.127083113763156	-2.16665091715398
ENSMUSG00000078532	Nkain1	67149	Na+/K+ transporting ATPase interacting 1	-0.656461922045204	-0.657516444925621	1.69127028251647	0.00135233966097116	0.134155877136621	-1.57621236293092
ENSMUSG00000052372	Il1rapl1	331461	interleukin 1 receptor accessory protein-like 1	0.649346093369642	0.649994756811045	2.58897284174565	0.00136289486309621	0.134264073110297	1.56845712591797
ENSMUSG00000023031	Cela1	109901	chymotrypsin-like elastase family, member 1	-1.04422544773659	-1.04777155858491	0.290203425235968	0.00137480833341428	0.134503662191827	-2.06225887843608
ENSMUSG00000023249	Parp3	235587	poly (ADP-ribose) polymerase family, member 3	-0.663871178356104	-0.664438005639766	2.46068306655276	0.0014105880973731	0.137058922940649	-1.58432814713562
ENSMUSG00000046999	1110032F04Rik	68725	RIKEN cDNA 1110032F04 gene	1.27331099259798	1.28428940442516	0.299185147175695	0.00144225979262224	0.138617641347047	2.4171566817228
ENSMUSG00000052942	Glis3	226075	GLIS family zinc finger 3	-0.76693660073106	-0.768888439471049	1.057462724891	0.00144617305226018	0.138617641347047	-1.70165267820131
ENSMUSG00000041515	Irf8	15900	interferon regulatory factor 8	-0.95760151657105	-0.960261658417885	0.86147109250703	0.00145615280078103	0.138637474039461	-1.94207850002693
ENSMUSG00000006711	D130043K22Rik	210108	RIKEN cDNA D130043K22 gene	0.728218882215909	0.730644464585739	1.09883175297748	0.00147253823685414	0.139262849520086	1.65659263784815
ENSMUSG00000029798	Herc6	67138	hect domain and RLD 6	-0.768445118805925	-0.769353014438916	2.02087486563878	0.00155404543826635	0.145997937663883	-1.7034328994285
ENSMUSG00000012819	Cdh23	22295	cadherin 23 (otocadherin)	0.977802606144771	0.980175837794445	0.986371177023406	0.00158580365225054	0.14800138559754	1.96946339947625
ENSMUSG00000041782	Lad1	16763	ladinin	-1.58051138083118	-1.5817730217316	2.07139591312224	0.0016042675032946	0.148746005240112	-2.99075842016092
ENSMUSG00000050335	Lgals3	16854	lectin, galactose binding, soluble 3	-1.39043623683769	-1.39342099058195	0.993019192882664	0.00168571912960804	0.155283192029998	-2.62157939144735
ENSMUSG00000002602	Axl	26362	AXL receptor tyrosine kinase	-0.582464057135924	-0.582621276366861	4.1429167950968	0.00173321410505177	0.157685441298836	-1.49740456433196
